number,Plant_ID,Flower_ID,Date_collected,Date_plated,Replicate,Nectar_cm,Nectar_mm,Nectar_vol,Stigma_closed,Fcfu1,Fcfu2,Fcfu3,Fcfu4,Fcfu5,Fcfu6,F_nontarget,Fcfu_avg,FCFU_total,FCFU_ul,log(FCFU+1),Bcfu1,Bcfu2,Bcfu3,Bcfu4,Bcfu5,Bcfu6,Bcfu_avg,BCFU_total,BCFUul,log(BCFU+1),,,,,,,,,,
576,JP12,576,7/2/15,7/3/15,8,0.1,1,0.121065375,Yes,6,,,,,,,6,0.726392252,54.49032568,1.744217274,0,,,,,,0,0,0,0,,,,,,,,,,
577,CH1,577,7/7/15,7/8/15,1,1.1,11,1.331719128,Yes,1,,,,,,,1,1.331719128,9.808840317,1.033779101,0,,,,,,0,0,0,0,,,,,,,,,,
578,CH1,578,7/7/15,7/8/15,2,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
579,CH1,579,7/7/15,7/8/15,3,0.9,9,1.089588378,Yes,25,,,,,,,25,27.23970944,241.5854111,2.384864679,5,2,,,,,3.5,7,1860.786079,3.269929779,,,,,,,,,,
580,CH1,580,7/7/15,7/8/15,4,2.9,29,3.510895884,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
581,CH1,581,7/7/15,7/8/15,5,0.7,7,0.847457627,Yes,6,,,,,,,6,5.084745763,57.10795541,1.764235595,1,,,,,,1,1,336.6336634,2.528445741,,,,,,,,,,
582,CH1,582,7/7/15,7/8/15,6,2.2,22,2.663438257,Yes,0,,,,,,,0,0,0,0,15,,,,,,15,15,1790.769986,3.253282257,,,,,,,,,,
583,CH1,583,7/7/15,7/8/15,7,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,7,,,,,,7,7,3248.60486,3.511830556,,,,,,,,,,
584,CH1,584,7/7/15,7/8/15,8,0.6,6,0.726392252,Yes,1,,,,,,,1,0.726392252,9.445280632,1.018920113,0,,,,,,0,0,0,0,,,,,,,,,,
585,CH2,585,7/7/15,7/8/15,1,0.9,9,1.089588378,Yes,0,,,,,,whole plate,0,0,0,0,1,,,,,,1,1,265.8265827,2.426229094,,,,,,,,,,
586,CH2,586,7/7/15,7/8/15,2,0.1,1,0.121065375,Yes,9,,,,,,,9,1.089588378,81.73548852,1.917691836,0,,,,,,0,0,0,0,,,,,,,,,,
587,CH2,587,7/7/15,7/8/15,3,1,10,1.210653753,Yes,59,,,,,,,59,71.42857143,574.4315744,2.759993688,17,1,,,,,9,18,4338.793879,3.637469103,,,,,,,,,,
588,CH2,588,7/7/15,7/8/15,4,1.3,13,1.573849879,Yes,2,0,,,,,,1,1.573849879,9.954264192,1.039583211,102,1,,,,,51.5,103,19525.99875,4.290635499,,,,,,,,,,
589,CH2,589,7/7/15,7/8/15,5,0.15,1.5,0.181598063,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,3009.90099,3.478696474,,,,,,,,,,
590,CH2,590,7/7/15,7/8/15,6,0.5,5,0.605326877,Yes,26,,,,,,,26,15.73849879,243.6867861,2.388610517,4,2,,,,,3,6,2784.518452,3.44490604,,,,,,,,,,
591,CH2,591,7/7/15,7/8/15,7,0.2,2,0.242130751,Yes,2,,,,,,,2,0.484261501,18.30886577,1.285756763,0,,,,,,0,0,0,0,,,,,,,,,,
592,CH2,592,7/7/15,7/8/15,8,0.3,3,0.363196126,Yes,4,,,,,,,4,1.452784504,36.90857928,1.578737508,2,,,,,,2,2,1522.952295,3.182971372,,,,,,,,,,
593,CH3,593,7/7/15,7/8/15,1,0.3,3,0.363196126,Yes,39,,,,,,,39,14.16464891,359.858648,2.557337118,0,,,,,,0,0,0,0,,,,,,,,,,
594,CH3,594,7/7/15,7/8/15,2,1,10,1.210653753,Yes,27,,,,,,,27,32.68765133,262.8754663,2.421399014,9,1,,,,,5,10,2410.441044,3.382276649,,,,,,,,,,
595,CH3,595,7/7/15,7/8/15,3,1.7,17,2.05811138,Yes,0,,,,,,,0,0,0,0,16,,,,,,16,16,2387.25049,3.378079875,,,,,,,,,,
596,CH3,596,7/7/15,7/8/15,4,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
597,CH3,597,7/7/15,7/8/15,5,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,13,3,,,,,8,16,3532.280501,3.548178117,,,,,,,,,,
598,CH3,598,7/7/15,7/8/15,6,2.2,22,2.663438257,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,238.7693315,2.379793632,,,,,,,,,,
599,CH3,599,7/7/15,7/8/15,7,1.4,14,1.694915254,Yes,5,,,,,,,5,8.474576271,50.13488064,1.708717247,0,,,,,,0,0,0,0,,,,,,,,,,
600,CH3,600,7/7/15,7/8/15,8,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
601,CH4,601,7/7/15,7/8/15,1,0.3,3,0.363196126,Yes,14,,,,,,,14,5.084745763,129.1800275,2.114544359,1,,,,,,1,1,761.4761476,2.882226262,,,,,,,,,,
602,CH4,602,7/7/15,7/8/15,2,0.8,8,0.968523002,Yes,6,,,,,,,6,5.811138015,57.54422704,1.767484076,5,,,,,,5,5,1484.023402,3.171733298,,,,,,,,,,
603,CH4,603,7/7/15,7/8/15,3,0.1,1,0.121065375,Yes,6,,,,,,,6,0.726392252,54.49032568,1.744217274,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
604,CH4,604,7/7/15,7/8/15,4,0.2,2,0.242130751,Yes,3,,,,,,,3,0.726392252,27.46329865,1.45428523,0,,,,,,0,0,0,0,,,,,,,,,,
605,CH4,605,7/7/15,7/8/15,5,0.2,2,0.242130751,Yes,13,,,,,,,13,3.147699758,119.0076275,2.07920885,2,,,,,,2,2,2266.426643,3.355533245,,,,,,,,,,
606,CH4,606,7/7/15,7/8/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
607,CH4,607,7/7/15,7/8/15,7,2.6,26,3.147699758,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
608,CH4,608,7/7/15,7/8/15,8,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
609,CH5,609,7/7/15,7/8/15,1,3.3,33,3.995157385,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
610,CH5,610,7/7/15,7/8/15,2,2,20,2.421307506,Yes,1,,,,,,,1,2.421307506,10.46324775,1.059307679,41,1,,,,,21,42,5439.963996,3.735675852,,,,,,,,,,
611,CH5,611,7/7/15,7/8/15,3,1.9,19,2.300242131,Yes,0,,,,,,1,0,0,0,0,10000,14,,,,,5007,10014,1355820.361,6.132202472,,,,,,,,,,
612,CH5,612,7/7/15,7/8/15,4,3.3,33,3.995157385,Yes,0,,,,,,,0,0,0,0,55,34,1,,,,30,90,7703.13395,3.886723825,,,,,,,,,,
613,CH5,613,7/7/15,7/8/15,5,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
614,CH5,614,7/7/15,7/8/15,6,0.8,8,0.968523002,Yes,0,,,,,,,0,0,0,0,4,,,,,,4,4,1187.218722,3.074896391,,,,,,,,,,
615,CH5,615,7/7/15,7/8/15,7,3.4,34,4.11622276,Yes,6,,,,,,,6,24.69733656,68.88728923,1.844398195,42,2,,,,,22,44,3678.509027,3.565789873,,,,,,,,,,
616,CH5,616,7/7/15,7/8/15,8,1.8,18,2.179176755,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,709.5709571,2.851607453,,,,,,,,,,
617,CH6,617,7/7/15,7/8/15,1,2.4,24,2.905569007,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,110.9360936,2.048970147,,,,,,,,,,
618,CH6,618,7/7/15,7/8/15,2,1,10,1.210653753,Yes,15,,,,,,,15,18.1598063,146.0419257,2.167441182,1,,,,,,1,1,241.0441044,2.383894509,,,,,,,,,,
619,CH6,619,7/7/15,7/8/15,3,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,33,3,,,,,18,36,3859.873987,3.586685627,,,,,,,,,,
620,CH6,620,7/7/15,7/8/15,4,1.9,19,2.300242131,Yes,7,,,,,,,7,16.10169492,72.7337507,1.867666326,192,10,6,5,,,53.25,213,28838.59965,4.459989227,,,,,,,,,,
621,CH6,621,7/7/15,7/8/15,5,3.9,39,4.721549637,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
622,CH6,622,7/7/15,7/8/15,6,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,5,4,3,2,,,3.5,14,1609.674011,3.207007651,,,,,,,,,,
623,CH6,623,7/7/15,7/8/15,7,0.8,8,0.968523002,Yes,0,,,,,,,0,0,0,0,67,,,,,,67,67,19885.91359,4.298567387,,,,,,,,,,
624,CH6,624,7/7/15,7/8/15,8,2.1,21,2.542372881,Yes,17,,,,,,,17,43.22033898,179.1113147,2.255540996,1,,,,,,1,1,124.2124212,2.097647414,,,,,,,,,,
625,CH7,625,7/7/15,7/8/15,1,0.25,2.5,0.302663438,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
626,CH7,626,7/7/15,7/8/15,2,0.4,4,0.484261501,Yes,14,,,,,,,14,6.779661017,130.1979946,2.117927197,1,,,,,,1,1,575.6075608,2.760880333,,,,,,,,,,
627,CH7,627,7/7/15,7/8/15,3,1,10,1.210653753,Yes,36,,,,,,,36,43.58353511,350.5006217,2.545926097,6,5,,,,,5.5,11,2651.485149,3.423652961,,,,,,,,,,
628,CH7,628,7/7/15,7/8/15,4,2.1,21,2.542372881,Yes,0,,,,,,,0,0,0,0,21,16,,,,,18.5,37,4595.859586,3.662461238,,,,,,,,,,
629,CH7,629,7/7/15,7/8/15,5,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,44,,,,,,44,44,25326.73267,4.403596314,,,,,,,,,,
630,CH7,630,7/7/15,7/8/15,6,1.7,17,2.05811138,Yes,0,,,,,,,0,0,0,0,608,4,,,,,306,612,91312.33123,4.960534187,,,,,,,,,,
631,CH7,631,7/7/15,7/8/15,7,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,2878.037804,3.459247368,,,,,,,,,,
632,CH7,632,7/7/15,7/8/15,8,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,797.479748,2.902263906,,,,,,,,,,
633,CH8,633,7/7/15,7/8/15,1,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,761.4761476,2.882226262,,,,,,,,,,
634,CH8,634,7/7/15,7/8/15,2,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
635,CH8,635,7/7/15,7/8/15,3,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,574.8835753,2.760334692,,,,,,,,,,
636,CH8,636,7/7/15,7/8/15,4,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
637,CH8,637,7/7/15,7/8/15,5,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,15,,,,,,15,15,33726.37264,4.527982511,,,,,,,,,,
638,CH8,638,7/7/15,7/8/15,6,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,19,9,,,,,14,28,3002.124212,3.477573295,,,,,,,,,,
639,CH8,639,7/7/15,7/8/15,7,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,6,1,,,,,3.5,7,2356.435644,3.372439846,,,,,,,,,,
640,CH8,640,7/7/15,7/8/15,8,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,105,12,,,,,58.5,117,22180.018,4.345981474,,,,,,,,,,
641,CH9,641,7/7/15,7/8/15,1,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
642,CH9,642,7/7/15,7/8/15,2,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,4,,,,,,4,4,428.8748875,2.633342075,,,,,,,,,,
643,CH9,643,7/7/15,7/8/15,3,4.1,41,4.963680387,Yes,0,,,,,,2,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
644,CH9,644,7/7/15,7/8/15,4,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
645,CH9,645,7/7/15,7/8/15,5,2.5,25,3.026634383,Yes,3,,,,,,,3,9.079903148,32.48042231,1.524790927,1,,,,,,1,1,107.2187219,2.0343024,,,,,,,,,,
646,CH9,646,7/7/15,7/8/15,6,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
647,CH9,647,7/7/15,7/8/15,7,0.7,7,0.847457627,Yes,2,,,,,,2,2,1.694915254,19.03598514,1.301810701,1,,,,,,1,1,336.6336634,2.528445741,,,,,,,,,,
648,CH9,648,7/7/15,7/8/15,8,2.2,22,2.663438257,Yes,0,,,,,,2,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
649,CH10,649,7/7/15,7/8/15,1,0.4,4,0.484261501,Yes,181,,,,,,,181,87.65133172,1683.274073,3.226412763,5,,,,,,5,5,2878.037804,3.459247368,,,,,,,,,,
650,CH10,650,7/7/15,7/8/15,2,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,441.5350626,2.645947686,,,,,,,,,,
651,CH10,651,7/7/15,7/8/15,3,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,302,,,,,,302,302,32380.05401,4.510290981,,,,,,,,,,
652,CH10,652,7/7/15,7/8/15,4,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,56,28,,,,,42,84,15924.11549,4.202082591,,,,,,,,,,
653,CH10,653,7/7/15,7/8/15,5,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,13,,,,,,13,13,6033.123312,3.780614181,,,,,,,,,,
654,CH10,654,7/7/15,7/8/15,6,4.1,41,4.963680387,Yes,0,,,,,,,0,0,0,0,2,1,1,,,,1.333333333,4,289.6094487,2.463309731,,,,,,,,,,
655,CH10,655,7/7/15,7/8/15,7,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,56,15,3,,,,24.66666667,74,7934.185419,3.899557079,,,,,,,,,,
656,CH10,656,7/7/15,7/8/15,8,2,20,2.421307506,Yes,18,,,,,,,18,43.58353511,188.3384595,2.277238839,2,2,,,,,2,4,518.0918092,2.715244176,,,,,,,,,,
657,CH11,657,7/7/15,7/8/15,1,3.9,39,4.721549637,Yes,0,,,,,,,0,0,0,0,24,,,,,,24,24,1804.61123,3.256624247,,,,,,,,,,
658,CH11,658,7/7/15,7/8/15,2,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,10000,47,,,,,5023.5,10047,4662676.148,6.668635345,,,,,,,,,,
659,CH11,659,7/7/15,7/8/15,3,3.3,33,3.995157385,Yes,0,,,,,,,0,0,0,0,34,,,,,,34,34,2910.072825,3.46405307,,,,,,,,,,
660,CH11,660,7/7/15,7/8/15,4,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,43,2,,,,,22.5,45,7083.145815,3.850287492,,,,,,,,,,
661,CH11,661,7/7/15,7/8/15,5,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,40,8,,,,,24,48,16158.41584,4.208425657,,,,,,,,,,
662,CH11,662,7/7/15,7/8/15,6,3.7,37,4.479418886,Yes,0,,,,,,,0,0,0,0,44,1,,,,,22.5,45,3522.757681,3.547006036,,,,,,,,,,
663,CH11,663,7/7/15,7/8/15,7,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
664,CH11,664,7/7/15,7/8/15,8,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,1151.215122,3.061533571,,,,,,,,,,
665,CH12,665,7/7/15,7/8/15,1,1.2,12,1.452784504,Yes,1,,,,,,,1,1.452784504,9.881552254,1.036690852,2,,,,,,2,2,407.7407741,2.611447963,,,,,,,,,,
666,CH12,666,7/7/15,7/8/15,2,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
667,CH12,667,7/7/15,7/8/15,3,1.5,15,1.81598063,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
668,CH12,668,7/7/15,7/8/15,4,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,256,1,,,,,128.5,257,100162.9163,5.000711297,,,,,,,,,,
669,CH12,669,7/7/15,7/8/15,5,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,36,,,,,,36,36,6824.620924,3.834142165,,,,,,,,,,
670,CH12,670,7/7/15,7/8/15,6,2.4,24,2.905569007,Yes,17,,,,,,,17,49.39467312,182.8196235,2.264391872,1,,,,,,1,1,110.9360936,2.048970147,,,,,,,,,,
671,CH12,671,7/7/15,7/8/15,7,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
672,CH12,672,7/7/15,7/8/15,8,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,30,,,,,,30,30,11692.16922,4.067932235,,,,,,,,,,
673,BB1,673,7/8/15,7/9/15,1,0.5,5,0.605326877,Yes,18,,,,,,,18,10.89588378,168.7062365,2.229697802,73,1,,,,,37,74,34342.39424,4.535843215,,,,,,,,,,
674,BB1,674,7/8/15,7/9/15,2,1.1,11,1.331719128,Yes,2,,,,,,,2,2.663438257,19.61768063,1.314239808,1,,,,,,1,1,220.7675313,2.345897962,,,,,,,,,,
675,BB1,675,7/8/15,7/9/15,3,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,797.479748,2.902263906,,,,,,,,,,
676,BB1,676,7/8/15,7/9/15,4,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,246,1,,,,,123.5,247,114629.3429,5.059299592,,,,,,,,,,
677,BB1,677,7/8/15,7/9/15,5,1.7,17,2.05811138,Yes,0,,,,,,,0,0,0,0,37,1,,,,,19,38,5669.719913,3.753638197,,,,,,,,,,
678,BB1,678,7/8/15,7/9/15,6,1,10,1.210653753,Yes,3,,,,,,,3,3.631961259,29.20838514,1.48012751,4,1,,,,,2.5,5,1205.220522,3.081426713,,,,,,,,,,
679,BB1,679,7/8/15,7/9/15,7,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,2,1,1,,,,1.333333333,4,883.0701252,2.946486715,,,,,,,,,,
680,BB1,680,7/8/15,7/9/15,8,1,10,1.210653753,Yes,18,,,,,,,18,21.79176755,175.2503108,2.246129892,2,,,,,,2,2,482.0882088,2.684026437,,,,,,,,,,
681,BB2,681,7/8/15,7/9/15,1,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,18,2,,,,,10,20,7794.779478,3.891859546,,,,,,,,,,
682,BB2,682,7/8/15,7/9/15,2,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
683,BB2,683,7/8/15,7/9/15,3,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,512,,,,,,512,512,90786.67867,4.958026912,,,,,,,,,,
684,BB2,684,7/8/15,7/9/15,4,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
685,BB2,685,7/8/15,7/9/15,5,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
686,BB2,686,7/8/15,7/9/15,6,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,22,2,,,,,12,24,11138.07381,4.046849082,,,,,,,,,,
687,BB2,687,7/8/15,7/9/15,7,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,9,2,,,,,5.5,11,8376.237624,3.923100835,,,,,,,,,,
688,BB2,688,7/8/15,7/9/15,8,0.3,3,0.363196126,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
689,BB3,689,7/8/15,7/9/15,1,1.6,16,1.937046005,Yes,4,,,,,,,4,7.748184019,40.68960001,1.620027728,46,1,,,,,23.5,47,7397.952295,3.869170227,,,,,,,,,,
690,BB3,690,7/8/15,7/9/15,2,0.1,1,0.121065375,Yes,2,,,,,,,2,0.242130751,18.16344189,1.282473514,0,,,,,,0,0,0,0,,,,,,,,,,
691,BB3,691,7/8/15,7/9/15,3,2.2,22,2.663438257,Yes,12,,,,,,,12,31.96125908,127.3040595,2.108240398,18,2,2,,,,7.333333333,22,2626.462646,3.419536551,,,,,,,,,,
692,BB3,692,7/8/15,7/9/15,4,0.6,6,0.726392252,Yes,10,,,,,,,10,7.263922518,94.45280632,1.979788701,4,1,,,,,2.5,5,1948.694869,3.289966649,,,,,,,,,,
693,BB3,693,7/8/15,7/9/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
694,BB3,694,7/8/15,7/9/15,6,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,9,,,,,,9,9,4176.777678,3.620945325,,,,,,,,,,
695,BB3,695,7/8/15,7/9/15,7,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,12,3,,,,,7.5,15,3311.512969,3.520157587,,,,,,,,,,
696,BB3,696,7/8/15,7/9/15,8,0.3,3,0.363196126,No,0,,,,,,,0,0,0,0,1,,,,,,1,1,761.4761476,2.882226262,,,,,,,,,,
697,BB4,697,7/8/15,7/9/15,1,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
698,BB4,698,7/8/15,7/9/15,2,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,10000,457,,,,,5228.5,10457,6019128.263,6.77953367,,,,,,,,,,
699,BB4,699,7/8/15,7/9/15,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,11332133.21,7.054311709,,,,,,,,,,
700,BB4,700,7/8/15,7/9/15,4,0.6,6,0.726392252,Yes,3,,,,,,5,3,2.179176755,28.3358419,1.467398556,1080,4,,,,,542,1084,422477.0477,5.625804148,,,,,,,,,,
701,BB4,701,7/8/15,7/9/15,5,0.7,7,0.847457627,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
702,BB4,702,7/8/15,7/9/15,6,2,20,2.421307506,No,3,,,,,,,3,7.263922518,31.38974325,1.510407505,9,2,,,,,5.5,11,1424.752475,3.154044134,,,,,,,,,,
703,BB4,703,7/8/15,7/9/15,7,0.7,7,0.847457627,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
704,BB4,704,7/8/15,7/9/15,8,0.2,2,0.242130751,No,5,,,,,,,5,1.210653753,45.77216442,1.669987468,2,,,,,,2,2,2266.426643,3.355533245,,,,,,,,,,
705,BB5,705,7/8/15,7/9/15,1,1.6,16,1.937046005,Yes,1,,,,,,,1,1.937046005,10.1724,1.048146476,8,6,,,,,7,14,2203.645365,3.34333874,,,,,,,,,,
706,BB5,706,7/8/15,7/9/15,2,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,11332133.21,7.054311709,,,,,,,,,,
707,BB5,707,7/8/15,7/9/15,3,0.1,1,0.121065375,Yes,11,0,,,,,,5.5,0.665859564,49.9494652,1.70713963,2328,2,,,,,1165,2330,5238829.883,6.719234379,,,,,,,,,,
708,BB5,708,7/8/15,7/9/15,4,0.9,9,1.089588378,Yes,1,0,,,,,,0.5,0.544794189,4.831708222,0.765795787,10,,,,,,10,10,2658.265827,3.424761753,,,,,,,,,,
709,BB5,709,7/8/15,7/9/15,5,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,4,,,,,,4,4,4532.853285,3.656467462,,,,,,,,,,
710,BB5,710,7/8/15,7/9/15,6,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,575.6075608,2.760880333,,,,,,,,,,
711,BB5,711,7/8/15,7/9/15,7,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
712,BB5,712,7/8/15,7/9/15,8,0.2,2,0.242130751,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
713,BB6,713,7/8/15,7/9/15,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
714,BB6,714,7/8/15,7/9/15,2,2.3,23,2.784503632,Yes,5,0,,,,,,2.5,6.96125908,26.70345891,1.442533996,10000,,,,,,10000,10000,1149767.151,6.060610274,,,,,,,,,,
715,BB6,715,7/8/15,7/9/15,3,2.4,24,2.905569007,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
716,BB6,716,7/8/15,7/9/15,4,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
717,BB6,717,7/8/15,7/9/15,5,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
718,BB6,718,7/8/15,7/9/15,6,0.6,6,0.726392252,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
719,BB6,719,7/8/15,7/9/15,7,3.2,32,3.87409201,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
720,BB6,720,7/8/15,7/9/15,8,2.4,24,2.905569007,No,0,,,,,,,0,0,0,0,2,,,,,,2,2,221.8721872,2.348055875,,,,,,,,,,
721,BB7,721,7/8/15,7/9/15,1,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
722,BB7,722,7/8/15,7/9/15,2,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
723,BB7,723,7/8/15,7/9/15,3,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
724,BB7,724,7/8/15,7/9/15,4,0.7,7,0.847457627,No,0,,,,,,,0,0,0,0,4,,,,,,4,4,1346.534653,3.129539942,,,,,,,,,,
725,BB7,725,7/8/15,7/9/15,5,0.1,1,0.121065375,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
726,BB7,726,7/8/15,7/9/15,6,3.5,35,4.237288136,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
727,BB7,727,7/8/15,7/9/15,7,0.2,2,0.242130751,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
728,BB7,728,7/8/15,7/9/15,8,0.3,3,0.363196126,No,0,,,,,,,0,0,0,0,2,,,,,,2,2,1522.952295,3.182971372,,,,,,,,,,
729,BB8,729,7/8/15,7/9/15,1,0.6,6,0.726392252,Yes,0,,,,,,1,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
730,BB8,730,7/8/15,7/9/15,2,2.9,29,3.510895884,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
